"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","YearFiveFold","YearTenFold"
1987,10,25,7,1734,1725,1810,1759,"PS",1912,,36,34,,11,9,"LAX","SAN",109,,,0,,0,,,,,,4,0
1987,10,13,2,1254,1255,1355,1355,"PS",1914,,61,60,,0,-1,"SJC","LAX",308,,,0,,0,,,,,,4,0
1987,10,19,1,1320,1255,1432,1355,"PS",1914,,72,60,,37,25,"SJC","LAX",308,,,0,,0,,,,,,0,0
1987,10,5,1,1133,1133,1315,1313,"PS",1923,,102,100,,2,0,"SFO","YKM",625,,,0,,0,,,,,,4,0
1987,10,10,6,1854,1855,1958,2003,"PS",1927,,64,68,,-5,-1,"BUR","SFO",326,,,0,,0,,,,,,0,0
1987,10,26,1,1905,1855,2019,2003,"PS",1927,,74,68,,16,10,"BUR","SFO",326,,,0,,0,,,,,,0,0
1987,10,7,3,1401,1400,1506,1503,"PS",1931,,65,63,,3,1,"LAX","SFO",337,,,0,,0,,,,,,3,0
1987,10,27,2,1330,1330,1425,1421,"PS",1933,,55,51,,4,0,"LAS","LAX",236,,,0,,0,,,,,,0,0
1987,10,1,4,2045,1950,2156,2103,"PS",1937,,71,73,,53,55,"LGB","SFO",354,,,0,,0,,,,,,4,0
1987,10,6,2,1948,1950,2101,2103,"PS",1937,,73,73,,-2,-2,"LGB","SFO",354,,,0,,0,,,,,,2,0
1987,10,15,4,1810,1755,1939,1859,"PS",1938,,89,64,,40,15,"SFO","LGB",354,,,0,,0,,,,,,3,0
1987,10,22,4,1807,1755,1919,1859,"PS",1938,,72,64,,20,12,"SFO","LGB",354,,,0,,0,,,,,,3,0
1987,10,25,7,939,940,1049,1052,"PS",1939,,70,72,,-3,-1,"LGB","SFO",354,,,0,,0,,,,,,0,0
1987,10,26,1,952,940,1101,1052,"PS",1939,,69,72,,9,12,"LGB","SFO",354,,,0,,0,,,,,,0,0
1987,10,18,7,2012,1950,2129,2103,"PS",1941,,77,73,,26,22,"ONT","SFO",363,,,0,,0,,,,,,4,0
1987,10,6,2,922,910,1126,1001,"PS",1942,,124,51,,85,12,"LAX","LAS",236,,,0,,0,,,,,,2,0
1987,10,20,2,909,910,1035,1001,"PS",1942,,86,51,,34,-1,"LAX","LAS",236,,,0,,0,,,,,,0,0
1987,10,26,1,615,615,701,704,"PS",1942,,46,49,,-3,0,"RNO","SFO",192,,,0,,0,,,,,,2,0
1987,10,22,4,1348,1320,1441,1400,"PS",1944,,53,40,,41,28,"LAX","SAN",109,,,0,,0,,,,,,0,0
1987,10,1,4,1428,1420,1545,1533,"PS",1945,,77,73,,12,8,"ONT","SFO",363,,,0,,0,,,,,,1,0
1987,10,17,6,1002,930,1128,1041,"PS",1946,,86,71,,47,32,"SFO","LAX",337,,,0,,0,,,,,,1,0
1987,10,28,3,646,635,818,755,"PS",1947,,92,80,,23,11,"ONT","SFO",363,,,0,,0,,,,,,1,0
1987,10,7,3,2101,2055,2256,2203,"PS",1949,,115,68,,53,6,"BUR","SFO",326,,,0,,0,,,,,,0,0
1987,10,13,2,2055,2055,2213,2203,"PS",1949,,78,68,,10,0,"BUR","SFO",326,,,0,,0,,,,,,0,0
1987,10,23,5,1347,1310,1440,1403,"PS",1950,,53,53,,37,37,"LAX","LAS",236,,,0,,0,,,,,,4,0
1987,10,10,6,1119,1120,1229,1228,"PS",1951,,70,68,,1,-1,"BUR","RNO",374,,,0,,0,,,,,,1,0
1987,10,30,5,2234,2150,2331,2237,"PS",1955,,57,47,,54,44,"SFO","RNO",192,,,0,,0,,,,,,4,0
1987,10,15,4,1648,1610,1746,1659,"PS",1956,,58,49,,47,38,"LAX","LAS",236,,,0,,0,,,,,,3,0
1987,10,16,5,1500,1430,1619,1540,"PS",1956,,79,70,,39,30,"SFO","LAX",337,,,0,,0,,,,,,0,0
1987,10,8,4,1736,1735,1855,1841,"PS",1958,,79,66,,14,1,"LAX","PHX",370,,,0,,0,,,,,,0,0
1987,10,27,2,1739,1735,1954,1941,"PS",1958,,75,66,,13,4,"LAX","PHX",370,,,0,,0,,,,,,2,0
1987,10,26,1,1529,1530,1646,1638,"PS",1958,,77,68,,8,-1,"SFO","LAX",337,,,0,,0,,,,,,1,0
1987,10,26,1,1042,1030,1157,1138,"PS",1961,,75,68,,19,12,"LAX","SFO",337,,,0,,0,,,,,,0,0
1987,10,21,3,921,920,1111,1112,"PS",1964,,110,112,,-1,1,"SEA","SFO",679,,,0,,0,,,,,,3,0
1987,10,12,1,1154,1145,1322,1301,"PS",1964,,88,76,,21,9,"SFO","SAN",447,,,0,,0,,,,,,4,0
1987,10,21,3,1400,1400,1505,1507,"PS",1965,,65,67,,-2,0,"LAX","CCR",346,,,0,,0,,,,,,3,0
1987,10,4,7,2106,2040,2230,2153,"PS",1968,,84,73,,37,26,"SFO","LGB",354,,,0,,0,,,,,,3,0
1987,10,15,4,1533,1530,1652,1646,"PS",1969,,79,76,,6,3,"SAN","SFO",447,,,0,,0,,,,,,1,0
1987,10,5,1,1715,1715,1759,1801,"PS",1969,,44,46,,-2,0,"SFO","RNO",192,,,0,,0,,,,,,4,0
1987,10,24,6,1720,1715,1810,1801,"PS",1969,,50,46,,9,5,"SFO","RNO",192,,,0,,0,,,,,,1,0
1987,10,4,7,1940,1847,2044,1951,"PS",1973,,64,64,,53,53,"LAX","OAK",337,,,0,,0,,,,,,4,0
1987,10,12,1,1229,1205,1330,1258,"PS",1975,,61,53,,32,24,"LAS","SAN",258,,,0,,0,,,,,,0,0
1987,10,14,3,1510,1430,1627,1546,"PS",1977,,77,76,,41,40,"SAN","SFO",447,,,0,,0,,,,,,4,0
1987,10,26,1,1457,1430,1618,1546,"PS",1977,,81,76,,32,27,"SAN","SFO",447,,,0,,0,,,,,,3,0
1987,10,27,2,1400,1350,1429,1419,"PS",1978,,29,29,,10,10,"MRY","SFO",77,,,0,,0,,,,,,1,0
1987,10,29,4,1826,1805,2110,2054,"PS",1980,,104,109,,16,21,"SFO","PHX",651,,,0,,0,,,,,,2,0
1987,10,10,6,918,835,1052,1005,"PS",1983,,94,90,,47,43,"SFO","PDX",550,,,0,,0,,,,,,2,0
1987,10,5,1,649,650,715,717,"PS",1987,,26,27,,-2,-1,"MRY","SFO",77,,,0,,0,,,,,,2,0
1987,10,14,3,649,650,720,717,"PS",1987,,31,27,,3,-1,"MRY","SFO",77,,,0,,0,,,,,,2,0
1987,10,9,5,1543,1517,1726,1635,"PS",1990,,103,78,,51,26,"SFO","SNA",372,,,0,,0,,,,,,2,0
1987,10,7,3,1639,1638,1740,1730,"PS",1994,,61,52,,10,1,"RNO","SFO",192,,,0,,0,,,,,,0,0
1987,10,27,2,1907,1900,2243,2212,"TW",5,,216,192,,31,7,"JFK","MIA",1090,,,0,,0,,,,,,1,0
1987,10,19,1,1157,1200,1514,1527,"TW",11,,197,207,,-13,-3,"SJU","JFK",1597,,,0,,0,,,,,,4,0
1987,10,22,4,1752,1745,2118,2123,"TW",14,,206,218,,-5,7,"JFK","SJU",1597,,,0,,0,,,,,,4,0
1987,10,6,2,855,855,1154,1125,"TW",15,,359,330,,29,0,"JFK","LAX",2475,,,0,,0,,,,,,1,0
1987,10,10,6,1340,1320,1730,1701,"TW",18,,170,161,,29,20,"STL","MIA",1068,,,0,,0,,,,,,3,0
1987,10,6,2,1611,1610,1800,1753,"TW",19,,169,163,,7,1,"MIA","STL",1068,,,0,,0,,,,,,4,0
1987,10,23,5,2110,2110,30,45,"TW",21,,200,215,,-15,0,"SJU","JFK",1597,,,0,,0,,,,,,2,0
1987,10,24,6,2109,2110,30,45,"TW",21,,201,215,,-15,-1,"SJU","JFK",1597,,,0,,0,,,,,,0,0
1987,10,2,5,857,859,937,928,"TW",22,,40,29,,9,-2,"CVG","DAY",64,,,0,,0,,,,,,1,0
1987,10,15,4,2219,2215,35,24,"TW",23,,256,249,,11,4,"STL","SEA",1710,,,0,,0,,,,,,2,0
1987,10,30,5,708,707,948,955,"TW",24,,100,108,,-7,1,"STL","DCA",719,,,0,,0,,,,,,1,0
1987,10,16,5,1056,1055,1549,1545,"TW",26,,173,170,,4,1,"PHX","STL",1262,,,0,,0,,,,,,2,0
1987,10,3,6,1635,1635,1931,1927,"TW",26,,116,112,,4,0,"STL","DCA",719,,,0,,0,,,,,,4,0
1987,10,12,1,1335,1335,1927,1923,"TW",28,,232,228,,4,0,"SEA","STL",1710,,,0,,0,,,,,,3,0
1987,10,5,1,2010,2008,2255,2259,"TW",28,,105,111,,-4,2,"STL","DCA",719,,,0,,0,,,,,,0,0
1987,10,11,7,856,845,1058,1059,"TW",29,,242,254,,-1,11,"STL","SEA",1710,,,0,,0,,,,,,1,0
1987,10,23,5,1920,1925,2033,2048,"TW",33,,73,83,,-15,-5,"JFK","BOS",187,,,0,,0,,,,,,0,0
1987,10,15,4,1858,1745,2145,2022,"TW",37,,347,337,,83,73,"PHL","LAX",2401,,,0,,0,,,,,,2,0
1987,10,29,4,1600,1600,1725,1725,"TW",39,,145,145,,0,0,"TPA","STL",869,,,0,,0,,,,,,1,0
1987,10,13,2,1551,1550,1651,1659,"TW",41,,120,129,,-8,1,"DCA","STL",719,,,0,,0,,,,,,0,0
1987,10,16,5,2130,2130,528,533,"TW",44,,298,303,,-5,0,"SFO","JFK",2586,,,0,,0,,,,,,0,0
1987,10,7,3,912,910,1449,1437,"TW",52,,217,207,,12,2,"ONT","STL",1547,,,0,,0,,,,,,4,0
1987,10,13,2,1533,1524,1904,1843,"TW",52,,151,139,,21,9,"STL","LGA",887,,,0,,0,,,,,,4,0
1987,10,30,5,1525,1524,1848,1846,"TW",52,,143,142,,2,1,"STL","LGA",887,,,0,,0,,,,,,1,0
1987,10,31,6,1812,1810,1931,1940,"TW",54,,139,150,,-9,2,"MCO","STL",880,,,0,,0,,,,,,1,0
1987,10,9,5,1708,1705,1741,1740,"TW",54,,33,35,,1,3,"TPA","MCO",80,,,0,,0,,,,,,0,0
1987,10,30,5,1134,1132,1351,1348,"TW",59,,197,196,,3,2,"STL","PHX",1262,,,0,,0,,,,,,3,0
1987,10,2,5,1323,1304,1704,1634,"TW",60,,161,150,,30,19,"STL","JFK",892,,,0,,0,,,,,,0,0
1987,10,7,3,1824,1810,2146,2130,"TW",61,,382,380,,16,14,"BOS","SFO",2704,,,0,,0,,,,,,1,0
1987,10,8,4,2140,2100,2209,2132,"TW",63,,29,32,,37,40,"SFO","SJC",30,,,0,,0,,,,,,0,0
1987,10,12,1,2143,2100,2214,2132,"TW",63,,31,32,,42,43,"SFO","SJC",30,,,0,,0,,,,,,3,0
1987,10,18,7,2127,2100,2157,2132,"TW",63,,30,32,,25,27,"SFO","SJC",30,,,0,,0,,,,,,3,0
1987,10,10,6,906,900,1031,1009,"TW",65,,85,69,,22,6,"ORD","STL",258,,,0,,0,,,,,,2,0
1987,10,7,3,1139,1115,1346,1306,"TW",65,,247,231,,40,24,"STL","SNA",1570,,,0,,0,,,,,,2,0
1987,10,29,4,717,710,755,742,"TW",73,,98,92,,13,7,"DTW","STL",440,,,0,,0,,,,,,4,0
1987,10,10,6,1503,1445,1607,1551,"TW",75,,184,186,,16,18,"STL","PHX",1262,,,0,,0,,,,,,1,0
1987,10,20,2,1015,1015,1045,1032,"TW",85,,90,77,,13,0,"DAY","STL",338,,,0,,0,,,,,,0,0
1987,10,3,6,1251,1250,1348,1346,"TW",87,,57,56,,2,1,"IND","STL",229,,,0,,0,,,,,,4,0
1987,10,12,1,833,829,1007,945,"TW",91,,154,136,,22,4,"PHL","STL",813,,,0,,0,,,,,,4,0
1987,10,31,6,834,829,943,958,"TW",91,,129,149,,-15,5,"PHL","STL",813,,,0,,0,,,,,,1,0
1987,10,28,3,1440,1441,1635,1629,"TW",99,,235,228,,6,-1,"STL","SAN",1558,,,0,,0,,,,,,4,0
1987,10,27,2,1400,1400,1942,1934,"TW",102,,222,214,,8,0,"SNA","STL",1570,,,0,,0,,,,,,3,0
1987,10,26,1,616,615,720,718,"TW",106,,64,63,,2,1,"STL","ORD",258,,,0,,0,,,,,,3,0
1987,10,18,7,1649,1647,2005,1955,"TW",108,,136,128,,10,2,"STL","PHL",813,,,0,,0,,,,,,2,0
1987,10,19,1,1059,1100,1335,1341,"TW",110,,156,161,,-6,-1,"FLL","LGA",1076,,,0,,0,,,,,,1,0
1987,10,29,4,1100,1100,1337,1337,"TW",110,,157,157,,0,0,"FLL","LGA",1076,,,0,,0,,,,,,3,0
1987,10,10,6,854,839,953,934,"TW",111,,59,55,,19,15,"STL","MCI",237,,,0,,0,,,,,,1,0
1987,10,28,3,1331,1320,1658,1642,"TW",114,,147,142,,16,11,"STL","LGA",887,,,0,,0,,,,,,1,0
1987,10,8,4,1001,1000,1102,1107,"TW",115,,61,67,,-5,1,"ORD","STL",258,,,0,,0,,,,,,0,0
1987,10,26,1,1815,1816,1833,1829,"TW",117,,78,73,,4,-1,"CMH","ORD",296,,,0,,0,,,,,,4,0
1987,10,9,5,1604,1605,1802,1746,"TW",117,,118,101,,16,-1,"JFK","CMH",483,,,0,,0,,,,,,0,0
1987,10,14,3,1605,1605,1745,1746,"TW",117,,100,101,,-1,0,"JFK","CMH",483,,,0,,0,,,,,,1,0
1987,10,1,4,1918,1918,2040,2046,"TW",118,,82,88,,-6,0,"CMH","LGA",478,,,0,,0,,,,,,0,0
1987,10,20,2,1916,1918,2041,2046,"TW",118,,85,88,,-5,-2,"CMH","LGA",478,,,0,,0,,,,,,3,0
1987,10,27,2,1918,1918,2041,2043,"TW",118,,83,85,,-2,0,"CMH","LGA",478,,,0,,0,,,,,,3,0
1987,10,25,7,1643,1635,1855,1850,"TW",118,,72,75,,5,8,"STL","CMH",410,,,0,,0,,,,,,0,0
1987,10,2,5,759,800,1047,1056,"TW",119,,168,176,,-9,-1,"LGA","FLL",1076,,,0,,0,,,,,,0,0
1987,10,21,3,2219,2215,2335,2327,"TW",121,,196,192,,8,4,"STL","LAS",1372,,,0,,0,,,,,,3,0
1987,10,19,1,849,840,1413,1412,"TW",122,,204,212,,1,9,"LAX","STL",1593,,,0,,0,,,,,,1,0
1987,10,11,7,1525,1525,1832,1845,"TW",122,,127,140,,-13,0,"STL","EWR",872,,,0,,0,,,,,,1,0
1987,10,20,2,1526,1525,1835,1845,"TW",122,,129,140,,-10,1,"STL","EWR",872,,,0,,0,,,,,,0,0
1987,10,10,6,907,905,1019,1017,"TW",123,,132,132,,2,2,"BWI","STL",737,,,0,,0,,,,,,3,0
1987,10,12,1,905,905,1030,1017,"TW",123,,145,132,,13,0,"BWI","STL",737,,,0,,0,,,,,,4,0
1987,10,5,1,2004,2005,2103,2051,"TW",124,,59,46,,12,-1,"DCA","ORF",142,,,0,,0,,,,,,3,0
1987,10,17,6,2003,2005,2043,2051,"TW",124,,40,46,,-8,-2,"DCA","ORF",142,,,0,,0,,,,,,4,0
1987,10,24,6,1644,1645,1937,1936,"TW",124,,113,111,,1,-1,"STL","DCA",719,,,0,,0,,,,,,1,0
1987,10,28,3,846,820,1015,952,"TW",125,,149,152,,23,26,"EWR","STL",872,,,0,,0,,,,,,2,0
1987,10,4,7,1104,1100,1205,1205,"TW",125,,61,65,,0,4,"STL","ORD",258,,,0,,0,,,,,,3,0
1987,10,18,7,2028,2028,2243,2236,"TW",132,,75,68,,7,0,"STL","DAY",338,,,0,,0,,,,,,2,0
1987,10,10,6,1430,1430,1918,1924,"TW",132,,168,174,,-6,0,"TUS","STL",1245,,,0,,0,,,,,,0,0
1987,10,18,7,1918,1835,2034,1947,"TW",133,,196,192,,47,43,"STL","PHX",1262,,,0,,0,,,,,,2,0
1987,10,30,5,1300,1300,1602,1553,"TW",138,,122,113,,9,0,"COS","STL",774,,,0,,0,,,,,,0,0
1987,10,31,6,1302,1300,1559,1553,"TW",138,,117,113,,6,2,"COS","STL",774,,,0,,0,,,,,,3,0
1987,10,3,6,846,847,948,953,"TW",141,,62,66,,-5,-1,"STL","LIT",296,,,0,,0,,,,,,1,0
1987,10,2,5,1003,1004,1333,1324,"TW",146,,150,140,,9,-1,"STL","BDL",957,,,0,,0,,,,,,1,0
1987,10,3,6,1005,1004,1406,1324,"TW",146,,181,140,,42,1,"STL","BDL",957,,,0,,0,,,,,,2,0
1987,10,2,5,1907,1906,2048,2030,"TW",147,,101,84,,18,1,"STL","ICT",392,,,0,,0,,,,,,1,0
1987,10,2,5,1500,1456,1552,1551,"TW",150,,52,55,,1,4,"MCI","STL",237,,,0,,0,,,,,,3,0
1987,10,19,1,803,803,906,907,"TW",152,,63,64,,-1,0,"LIT","STL",296,,,0,,0,,,,,,0,0
1987,10,27,2,800,803,932,910,"TW",152,,92,67,,22,-3,"LIT","STL",296,,,0,,0,,,,,,4,0
1987,10,10,6,1725,1700,1808,1736,"TW",157,,43,36,,32,25,"BUR","SAN",122,,,0,,0,,,,,,4,0
1987,10,27,2,1231,1230,1352,1354,"TW",157,,141,144,,-2,1,"DCA","STL",719,,,0,,0,,,,,,1,0
1987,10,5,1,2221,2210,2325,2317,"TW",161,,64,67,,8,11,"STL","TUL",351,,,0,,0,,,,,,0,0
1987,10,19,1,1010,1010,1239,1229,"TW",164,,89,79,,10,0,"STL","CMH",410,,,0,,0,,,,,,3,0
1987,10,9,5,852,849,1024,1007,"TW",169,,212,198,,17,3,"STL","PHX",1262,,,0,,0,,,,,,3,0
1987,10,27,2,839,840,1112,1106,"TW",169,,213,206,,6,-1,"STL","PHX",1262,,,0,,0,,,,,,0,0
1987,10,12,1,2231,2205,2340,2308,"TW",173,,129,123,,32,26,"STL","DEN",770,,,0,,0,,,,,,4,0
1987,10,13,2,2204,2205,2325,2308,"TW",173,,141,123,,17,-1,"STL","DEN",770,,,0,,0,,,,,,4,0
1987,10,9,5,850,850,1414,1433,"TW",174,,204,223,,-19,0,"SFO","STL",1736,,,0,,0,,,,,,1,0
1987,10,1,4,826,826,1026,1015,"TW",177,,180,169,,11,0,"BOS","STL",1046,,,0,,0,,,,,,2,0
1987,10,26,1,840,826,1037,1030,"TW",177,,177,184,,7,14,"BOS","STL",1046,,,0,,0,,,,,,2,0
1987,10,26,1,1132,1130,1345,1339,"TW",177,,253,249,,6,2,"STL","SFO",1736,,,0,,0,,,,,,4,0
1987,10,30,5,1137,1130,1329,1339,"TW",177,,232,249,,-10,7,"STL","SFO",1736,,,0,,0,,,,,,3,0
1987,10,7,3,1714,1715,1727,1726,"TW",181,,73,71,,1,-1,"CVG","STL",307,,,0,,0,,,,,,2,0
1987,10,21,3,1715,1715,1733,1726,"TW",181,,78,71,,7,0,"CVG","STL",307,,,0,,0,,,,,,0,0
1987,10,29,4,1705,1705,1729,1721,"TW",181,,84,76,,8,0,"DAY","STL",338,,,0,,0,,,,,,1,0
1987,10,6,2,1840,1840,2028,2033,"TW",181,,228,233,,-5,0,"STL","ONT",1547,,,0,,0,,,,,,1,0
1987,10,10,6,1910,1840,2108,2033,"TW",181,,238,233,,35,30,"STL","ONT",1547,,,0,,0,,,,,,1,0
1987,10,20,2,1312,1255,1420,1350,"TW",183,,68,55,,30,17,"MCI","STL",237,,,0,,0,,,,,,3,0
1987,10,24,6,1444,1400,2000,1929,"TW",184,,196,209,,31,44,"LGB","STL",1582,,,0,,0,,,,,,4,0
1987,10,6,2,2045,2018,23,2351,"TW",184,,158,153,,32,27,"STL","BOS",1046,,,0,,0,,,,,,1,0
1987,10,18,7,2039,2018,2359,2351,"TW",184,,140,153,,8,21,"STL","BOS",1046,,,0,,0,,,,,,2,0
1987,10,27,2,2025,2018,3,2348,"TW",184,,158,150,,15,7,"STL","BOS",1046,,,0,,0,,,,,,2,0
1987,10,24,6,700,700,832,810,"TW",185,,92,70,,22,0,"ORD","STL",258,,,0,,0,,,,,,4,0
1987,10,26,1,659,700,812,813,"TW",185,,73,73,,-1,-1,"ORD","STL",258,,,0,,0,,,,,,3,0
1987,10,15,4,902,855,1113,1112,"TW",185,,251,257,,1,7,"STL","SJC",1716,,,0,,0,,,,,,3,0
1987,10,12,1,2018,2016,2249,2248,"TW",190,,91,92,,1,2,"STL","PIT",553,,,0,,0,,,,,,1,0
1987,10,4,7,1432,1432,1634,1640,"TW",195,,122,128,,-6,0,"STL","SAT",786,,,0,,0,,,,,,0,0
1987,10,13,2,1437,1432,1638,1640,"TW",195,,121,128,,-2,5,"STL","SAT",786,,,0,,0,,,,,,0,0
1987,10,26,1,908,910,1437,1434,"TW",198,,209,204,,3,-2,"SAN","STL",1558,,,0,,0,,,,,,1,0
1987,10,17,6,1004,1005,1206,1208,"TW",210,,122,123,,-2,-1,"SAT","STL",786,,,0,,0,,,,,,1,0
1987,10,21,3,1003,1005,1206,1208,"TW",210,,123,123,,-2,-2,"SAT","STL",786,,,0,,0,,,,,,3,0
1987,10,10,6,1310,1308,1612,1606,"TW",210,,122,118,,6,2,"STL","BWI",737,,,0,,0,,,,,,3,0
1987,10,17,6,1700,1700,1715,1722,"TW",211,,75,82,,-7,0,"CMH","STL",410,,,0,,0,,,,,,1,0
1987,10,12,1,2112,2111,2129,2133,"TW",211,,17,22,,-4,1,"SNA","LGB",19,,,0,,0,,,,,,0,0
1987,10,25,7,1354,1350,1911,1921,"TW",212,,197,211,,-10,4,"ONT","STL",1547,,,0,,0,,,,,,1,0
1987,10,18,7,2015,2015,2126,2122,"TW",212,,71,67,,4,0,"STL","ORD",258,,,0,,0,,,,,,4,0
1987,10,13,2,2014,2015,2314,2311,"TW",214,,120,116,,3,-1,"STL","JAX",753,,,0,,0,,,,,,3,0
1987,10,15,4,2014,2015,2301,2311,"TW",214,,107,116,,-10,-1,"STL","JAX",753,,,0,,0,,,,,,1,0
1987,10,13,2,802,802,807,810,"TW",215,,65,68,,-3,0,"CMH","ORD",296,,,0,,0,,,,,,1,0
1987,10,15,4,1959,2000,2113,2101,"TW",216,,74,61,,12,-1,"CMH","DCA",322,,,0,,0,,,,,,0,0
1987,10,4,7,1331,1331,1605,1557,"TW",224,,94,86,,8,0,"STL","DTW",440,,,0,,0,,,,,,4,0
1987,10,15,4,1333,1331,1605,1557,"TW",224,,92,86,,8,2,"STL","DTW",440,,,0,,0,,,,,,2,0
1987,10,30,5,1417,1350,1406,1352,"TW",227,,49,62,,14,27,"IND","STL",229,,,0,,0,,,,,,3,0
1987,10,20,2,1301,1300,1418,1404,"TW",227,,77,64,,14,1,"ORD","STL",258,,,0,,0,,,,,,1,0
1987,10,24,6,128,128,545,545,"TW",228,,197,197,,0,0,"ANC","SEA",1449,,,0,,0,,,,,,3,0
1987,10,11,7,1328,1326,1533,1537,"TW",228,,65,71,,-4,2,"STL","DAY",338,,,0,,0,,,,,,3,0
1987,10,10,6,1159,1200,1303,1306,"TW",232,,64,66,,-3,-1,"ORD","STL",258,,,0,,0,,,,,,0,0
1987,10,4,7,1358,1355,1720,1715,"TW",232,,142,140,,5,3,"STL","LGA",887,,,0,,0,,,,,,4,0
1987,10,9,5,1356,1355,1713,1715,"TW",232,,137,140,,-2,1,"STL","LGA",887,,,0,,0,,,,,,0,0
1987,10,23,5,910,910,1447,1437,"TW",234,,217,207,,10,0,"SAN","STL",1558,,,0,,0,,,,,,2,0
1987,10,13,2,1351,1350,1913,1922,"TW",240,,202,212,,-9,1,"SAN","STL",1558,,,0,,0,,,,,,4,0
1987,10,1,4,2025,2008,2307,2259,"TW",240,,102,111,,8,17,"STL","DCA",719,,,0,,0,,,,,,3,0
1987,10,26,1,2025,2011,2316,2259,"TW",240,,111,108,,17,14,"STL","DCA",719,,,0,,0,,,,,,0,0
1987,10,8,4,916,915,1036,1021,"TW",243,,140,126,,15,1,"JAX","STL",753,,,0,,0,,,,,,1,0
1987,10,24,6,728,730,814,815,"TW",245,,46,45,,-1,-2,"ORF","DCA",142,,,0,,0,,,,,,4,0
1987,10,7,3,627,630,802,752,"TW",247,,155,142,,10,-3,"EWR","STL",872,,,0,,0,,,,,,3,0
1987,10,6,2,1859,1846,2130,2104,"TW",249,,271,258,,26,13,"STL","SJC",1716,,,0,,0,,,,,,2,0
1987,10,22,4,1115,1115,1225,1210,"TW",250,,70,55,,15,0,"MCI","STL",237,,,0,,0,,,,,,1,0
1987,10,1,4,1849,1845,2130,2043,"TW",251,,161,118,,47,4,"STL","IAH",668,,,0,,0,,,,,,3,0
1987,10,21,3,714,715,902,907,"TW",252,,108,112,,-5,-1,"IAH","STL",668,,,0,,0,,,,,,2,0
1987,10,8,4,1334,1335,1438,1443,"TW",254,,64,68,,-5,-1,"TUL","STL",351,,,0,,0,,,,,,2,0
1987,10,12,1,1146,1145,1343,1333,"TW",263,,177,168,,10,1,"BOS","STL",1046,,,0,,0,,,,,,3,0
1987,10,13,2,1146,1145,1332,1333,"TW",263,,166,168,,-1,1,"BOS","STL",1046,,,0,,0,,,,,,0,0
1987,10,23,5,1154,1145,1349,1333,"TW",263,,175,168,,16,9,"BOS","STL",1046,,,0,,0,,,,,,1,0
1987,10,9,5,1638,1636,1735,1733,"TW",267,,57,57,,2,2,"STL","MCI",237,,,0,,0,,,,,,1,0
1987,10,27,2,1810,1800,2113,2058,"TW",273,,183,178,,15,10,"LGA","TPA",1011,,,0,,0,,,,,,4,0
1987,10,26,1,1626,1630,1827,1833,"TW",275,,121,123,,-6,-4,"JFK","CVG",589,,,0,,0,,,,,,4,0
1987,10,14,3,648,650,1235,1225,"TW",276,,227,215,,10,-2,"BUR","STL",1584,,,0,,0,,,,,,2,0
1987,10,19,1,2033,2037,2135,2115,"TW",277,,122,98,,20,-4,"PIT","STL",553,,,0,,0,,,,,,0,0
1987,10,27,2,825,825,903,909,"TW",278,,38,44,,-6,0,"PSP","LAS",173,,,0,,0,,,,,,2,0
1987,10,12,1,1642,1642,1720,1710,"TW",281,,38,28,,10,0,"ONT","LAX",47,,,0,,0,,,,,,3,0
1987,10,13,2,1433,1433,1616,1617,"TW",281,,223,224,,-1,0,"STL","ONT",1547,,,0,,0,,,,,,3,0
1987,10,14,3,1615,1615,1710,1710,"TW",282,,55,55,,0,0,"MCI","STL",237,,,0,,0,,,,,,0,0
1987,10,28,3,1814,1801,2128,2119,"TW",282,,134,138,,9,13,"STL","LGA",887,,,0,,0,,,,,,2,0
1987,10,5,1,705,700,830,825,"TW",289,,85,85,,5,5,"CMH","LGA",478,,,0,,0,,,,,,3,0
1987,10,5,1,922,920,1206,1206,"TW",289,,164,166,,0,2,"LGA","PBI",1035,,,0,,0,,,,,,3,0
1987,10,19,1,744,745,849,847,"TW",290,,65,62,,2,-1,"PIT","PHL",267,,,0,,0,,,,,,2,0
1987,10,10,6,752,750,911,902,"TW",292,,79,72,,9,2,"ICT","STL",392,,,0,,0,,,,,,3,0
1987,10,26,1,,750,,900,"TW",292,,,70,,,,"ICT","STL",392,,,1,,0,,,,,,0,0
1987,10,20,2,1020,1015,1557,1550,"TW",300,,217,215,,7,5,"BUR","STL",1584,,,0,,0,,,,,,1,0
1987,10,16,5,1655,1650,2026,2010,"TW",300,,151,140,,16,5,"STL","LGA",887,,,0,,0,,,,,,1,0
1987,10,25,7,1641,1641,2012,2003,"TW",300,,151,142,,9,0,"STL","LGA",887,,,0,,0,,,,,,4,0
1987,10,6,2,915,915,1006,1013,"TW",301,,51,58,,-7,0,"IND","STL",229,,,0,,0,,,,,,0,0
1987,10,16,5,2014,2014,2323,2310,"TW",302,,129,116,,13,0,"STL","SYR",803,,,0,,0,,,,,,3,0
